story,subject,roi,lag,r
merlin,sub-153,"Temporal Fusiform Cortex, posterior division",2,-0.015957274062651326
merlin,sub-153,"Temporal Fusiform Cortex, posterior division",3,-0.0163035820424755
merlin,sub-153,"Temporal Fusiform Cortex, posterior division",4,-0.01707068923537184
merlin,sub-153,"Temporal Fusiform Cortex, posterior division",5,-0.018179037167613432
merlin,sub-153,"Temporal Fusiform Cortex, posterior division",6,-0.019290862384335576
merlin,sub-153,"Parahippocampal Gyrus, anterior division",0,0.02000127542313032
merlin,sub-153,"Parahippocampal Gyrus, anterior division",1,0.021584564611116522
merlin,sub-153,"Parahippocampal Gyrus, anterior division",2,0.022908104434524162
merlin,sub-153,"Parahippocampal Gyrus, anterior division",3,0.023872608201883937
merlin,sub-153,"Parahippocampal Gyrus, anterior division",4,0.024234239294429926
merlin,sub-153,"Parahippocampal Gyrus, anterior division",5,0.024320654656326664
merlin,sub-153,"Parahippocampal Gyrus, anterior division",6,0.02417139658173858
merlin,sub-153,"Parahippocampal Gyrus, posterior division",0,-0.09633010351409599
merlin,sub-153,"Parahippocampal Gyrus, posterior division",1,-0.09705478650501295
merlin,sub-153,"Parahippocampal Gyrus, posterior division",2,-0.09782749126348765
merlin,sub-153,"Parahippocampal Gyrus, posterior division",3,-0.09867847065898572
merlin,sub-153,"Parahippocampal Gyrus, posterior division",4,-0.09971719076108845
merlin,sub-153,"Parahippocampal Gyrus, posterior division",5,-0.10102571820307832
merlin,sub-153,"Parahippocampal Gyrus, posterior division",6,-0.10287957125600132
merlin,sub-153,"Cingulate Gyrus, anterior division",0,-0.0017828042754299
merlin,sub-153,"Cingulate Gyrus, anterior division",1,0.0009556553556921074
merlin,sub-153,"Cingulate Gyrus, anterior division",2,0.003549583348175976
merlin,sub-153,"Cingulate Gyrus, anterior division",3,0.005872263746799916
merlin,sub-153,"Cingulate Gyrus, anterior division",4,0.007722803939955003
merlin,sub-153,"Cingulate Gyrus, anterior division",5,0.009199324008165352
merlin,sub-153,"Cingulate Gyrus, anterior division",6,0.010425509724775045
merlin,sub-153,"Cingulate Gyrus, posterior division",0,-0.13749200216260302
merlin,sub-153,"Cingulate Gyrus, posterior division",1,-0.13680703892931567
merlin,sub-153,"Cingulate Gyrus, posterior division",2,-0.13616394554009706
merlin,sub-153,"Cingulate Gyrus, posterior division",3,-0.1356354823201834
merlin,sub-153,"Cingulate Gyrus, posterior division",4,-0.13509781081832828
merlin,sub-153,"Cingulate Gyrus, posterior division",5,-0.1346738471622099
merlin,sub-153,"Cingulate Gyrus, posterior division",6,-0.13446009830011965
merlin,sub-154,"Superior Temporal Gyrus, anterior division",0,-0.12937991456897843
merlin,sub-154,"Superior Temporal Gyrus, anterior division",1,-0.12708433924240514
merlin,sub-154,"Superior Temporal Gyrus, anterior division",2,-0.1246535006048087
merlin,sub-154,"Superior Temporal Gyrus, anterior division",3,-0.12187021852865769
merlin,sub-154,"Superior Temporal Gyrus, anterior division",4,-0.11822317427340431
merlin,sub-154,"Superior Temporal Gyrus, anterior division",5,-0.11456833793923793
merlin,sub-154,"Superior Temporal Gyrus, anterior division",6,-0.11054083628795566
merlin,sub-154,"Superior Temporal Gyrus, posterior division",0,-0.14354465298675206
merlin,sub-154,"Superior Temporal Gyrus, posterior division",1,-0.14152719051564766
merlin,sub-154,"Superior Temporal Gyrus, posterior division",2,-0.13957112104217467
merlin,sub-154,"Superior Temporal Gyrus, posterior division",3,-0.13758365029592542
merlin,sub-154,"Superior Temporal Gyrus, posterior division",4,-0.13574902931628263
merlin,sub-154,"Superior Temporal Gyrus, posterior division",5,-0.1337733854248235
merlin,sub-154,"Superior Temporal Gyrus, posterior division",6,-0.13174805146677004
merlin,sub-154,"Middle Temporal Gyrus, anterior division",0,-0.05135405597961066
merlin,sub-154,"Middle Temporal Gyrus, anterior division",1,-0.04783412165506326
merlin,sub-154,"Middle Temporal Gyrus, anterior division",2,-0.04419685902693587
merlin,sub-154,"Middle Temporal Gyrus, anterior division",3,-0.040281867590213016
merlin,sub-154,"Middle Temporal Gyrus, anterior division",4,-0.03593887786237228
merlin,sub-154,"Middle Temporal Gyrus, anterior division",5,-0.03157170848694361
merlin,sub-154,"Middle Temporal Gyrus, anterior division",6,-0.026988159041499697
merlin,sub-154,"Middle Temporal Gyrus, posterior division",0,-0.19070286294787242
merlin,sub-154,"Middle Temporal Gyrus, posterior division",1,-0.19032962909081436
merlin,sub-154,"Middle Temporal Gyrus, posterior division",2,-0.19009692735755063
merlin,sub-154,"Middle Temporal Gyrus, posterior division",3,-0.1895660007901589
merlin,sub-154,"Middle Temporal Gyrus, posterior division",4,-0.18872208559918496
merlin,sub-154,"Middle Temporal Gyrus, posterior division",5,-0.18789058552848856
merlin,sub-154,"Middle Temporal Gyrus, posterior division",6,-0.1870486143754973
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",0,-0.09758045269327689
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",1,-0.09428506267598728
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",2,-0.0903469476213429
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",3,-0.08652942607725653
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",4,-0.08294515801394221
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",5,-0.07985571252046847
merlin,sub-154,"Inferior Frontal Gyrus, pars triangularis",6,-0.07686995912605353
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",0,0.02647797677659102
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",1,0.0270309791097854
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",2,0.027623142820867953
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",3,0.028184695880175914
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",4,0.028424202485481886
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",5,0.028434307378806145
merlin,sub-154,"Inferior Frontal Gyrus, pars opercularis",6,0.02837416402401622
merlin,sub-154,Angular Gyrus,0,-0.10006440064997724
merlin,sub-154,Angular Gyrus,1,-0.1039965391420974
merlin,sub-154,Angular Gyrus,2,-0.10791668149135812
merlin,sub-154,Angular Gyrus,3,-0.11184026815371434
merlin,sub-154,Angular Gyrus,4,-0.11578075589879508
merlin,sub-154,Angular Gyrus,5,-0.11982332411152337
merlin,sub-154,Angular Gyrus,6,-0.1238400374885218
merlin,sub-154,"Supramarginal Gyrus, anterior division",0,-0.05073832924632852
merlin,sub-154,"Supramarginal Gyrus, anterior division",1,-0.05214713875829368
merlin,sub-154,"Supramarginal Gyrus, anterior division",2,-0.053396970692333616
merlin,sub-154,"Supramarginal Gyrus, anterior division",3,-0.05464082472408386
merlin,sub-154,"Supramarginal Gyrus, anterior division",4,-0.05574249065591605
merlin,sub-154,"Supramarginal Gyrus, anterior division",5,-0.056882033627244526
merlin,sub-154,"Supramarginal Gyrus, anterior division",6,-0.05802087413566083
merlin,sub-154,"Supramarginal Gyrus, posterior division",0,-0.06669717962116922
merlin,sub-154,"Supramarginal Gyrus, posterior division",1,-0.0692989754443649
merlin,sub-154,"Supramarginal Gyrus, posterior division",2,-0.07178386849535737
merlin,sub-154,"Supramarginal Gyrus, posterior division",3,-0.074257819709994
merlin,sub-154,"Supramarginal Gyrus, posterior division",4,-0.07668458363417018
merlin,sub-154,"Supramarginal Gyrus, posterior division",5,-0.07917126789401499
merlin,sub-154,"Supramarginal Gyrus, posterior division",6,-0.08170285448921946
merlin,sub-154,Frontal Pole,0,-0.18153893647808245
merlin,sub-154,Frontal Pole,1,-0.1792634716996157
merlin,sub-154,Frontal Pole,2,-0.17667994880132132
merlin,sub-154,Frontal Pole,3,-0.1739654971061995
merlin,sub-154,Frontal Pole,4,-0.17151426325933594
merlin,sub-154,Frontal Pole,5,-0.16892104382102582
merlin,sub-154,Frontal Pole,6,-0.1662967863064775
merlin,sub-154,Precuneous Cortex,0,-0.103731938886157
merlin,sub-154,Precuneous Cortex,1,-0.10629484336645081
merlin,sub-154,Precuneous Cortex,2,-0.1089701638507704
merlin,sub-154,Precuneous Cortex,3,-0.11161485383916812
merlin,sub-154,Precuneous Cortex,4,-0.11432576056563193
merlin,sub-154,Precuneous Cortex,5,-0.11720636385469414
merlin,sub-154,Precuneous Cortex,6,-0.12010653084346681
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",0,0.02849849882002109
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",1,0.03053976174540394
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",2,0.03271188612725019
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",3,0.035098728906148305
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",4,0.03770503215170721
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",5,0.04058628753300346
merlin,sub-154,"Temporal Fusiform Cortex, anterior division",6,0.0435441002296545
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",0,-0.01988570673056604
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",1,-0.017329441766847628
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",2,-0.014809238271227862
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",3,-0.011936356152827565
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",4,-0.008590994352121767
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",5,-0.004950703543702958
merlin,sub-154,"Temporal Fusiform Cortex, posterior division",6,-0.0011290481509108746
merlin,sub-154,"Parahippocampal Gyrus, anterior division",0,-0.11090261430233991
merlin,sub-154,"Parahippocampal Gyrus, anterior division",1,-0.1089968695080692
merlin,sub-154,"Parahippocampal Gyrus, anterior division",2,-0.1067230322392446
merlin,sub-154,"Parahippocampal Gyrus, anterior division",3,-0.1041239809886026
merlin,sub-154,"Parahippocampal Gyrus, anterior division",4,-0.10145635129236233
merlin,sub-154,"Parahippocampal Gyrus, anterior division",5,-0.09873434473170725
merlin,sub-154,"Parahippocampal Gyrus, anterior division",6,-0.09591297538189936
merlin,sub-154,"Parahippocampal Gyrus, posterior division",0,-0.14694492886017071
merlin,sub-154,"Parahippocampal Gyrus, posterior division",1,-0.14851509623949327
merlin,sub-154,"Parahippocampal Gyrus, posterior division",2,-0.15013978870709654
merlin,sub-154,"Parahippocampal Gyrus, posterior division",3,-0.15175029315843727
merlin,sub-154,"Parahippocampal Gyrus, posterior division",4,-0.15343407625602168
merlin,sub-154,"Parahippocampal Gyrus, posterior division",5,-0.15508868956911093
merlin,sub-154,"Parahippocampal Gyrus, posterior division",6,-0.1567560304554471
merlin,sub-154,"Cingulate Gyrus, anterior division",0,0.01232680455962347
merlin,sub-154,"Cingulate Gyrus, anterior division",1,0.011205387435146888
merlin,sub-154,"Cingulate Gyrus, anterior division",2,0.009951040155158276
merlin,sub-154,"Cingulate Gyrus, anterior division",3,0.008769544544725567
merlin,sub-154,"Cingulate Gyrus, anterior division",4,0.007270778657592708
merlin,sub-154,"Cingulate Gyrus, anterior division",5,0.005283393391935794
merlin,sub-154,"Cingulate Gyrus, anterior division",6,0.0032445682958932645
merlin,sub-154,"Cingulate Gyrus, posterior division",0,-0.007420812502241136
merlin,sub-154,"Cingulate Gyrus, posterior division",1,-0.009178960286103842
merlin,sub-154,"Cingulate Gyrus, posterior division",2,-0.011064266303892904
merlin,sub-154,"Cingulate Gyrus, posterior division",3,-0.012940883213729909
merlin,sub-154,"Cingulate Gyrus, posterior division",4,-0.015014481081781168
merlin,sub-154,"Cingulate Gyrus, posterior division",5,-0.01756570946417515
merlin,sub-154,"Cingulate Gyrus, posterior division",6,-0.020225146902119333
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",0,0.2067417472374757
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",1,0.19782125346668372
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",2,0.18876636171486172
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",3,0.17965572528631676
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",4,0.17067695087919124
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",5,0.16173638337840637
notthefallintact,sub-317,"Superior Temporal Gyrus, anterior division",6,0.15312676507083087
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",0,0.11026776209903652
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",1,0.09883772586993964
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",2,0.08746127088526504
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",3,0.0762157182044104
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",4,0.06510251051966524
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",5,0.05412710255858467
notthefallintact,sub-317,"Superior Temporal Gyrus, posterior division",6,0.04329324780353055
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",0,0.1316047534254035
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",1,0.12040864198947887
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",2,0.1092230322642386
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",3,0.09815228502396908
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",4,0.08724079745293677
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",5,0.07645503780498782
notthefallintact,sub-317,"Middle Temporal Gyrus, anterior division",6,0.06582055740691858
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",0,0.2666181841044589
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",1,0.25998551313731283
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",2,0.2531147169604164
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",3,0.24601190607015416
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",4,0.23869904495274036
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",5,0.2313052590568369
notthefallintact,sub-317,"Middle Temporal Gyrus, posterior division",6,0.22395070620788515
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",0,0.4542391549166167
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",1,0.453025223469729
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",2,0.45159646891398675
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",3,0.4492219203353001
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",4,0.4464438607410209
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",5,0.44297604345001035
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars triangularis",6,0.4394408748536506
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",0,0.36598657009539326
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",1,0.37496894903547806
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",2,0.38294553868408676
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",3,0.3902543652604712
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",4,0.39711778024277816
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",5,0.4036244586897146
notthefallintact,sub-317,"Inferior Frontal Gyrus, pars opercularis",6,0.4091101589564966
notthefallintact,sub-317,Angular Gyrus,0,-0.11538127753885338
notthefallintact,sub-317,Angular Gyrus,1,-0.1054095505547638
notthefallintact,sub-317,Angular Gyrus,2,-0.09546044505258072
notthefallintact,sub-317,Angular Gyrus,3,-0.08554625190705331
notthefallintact,sub-317,Angular Gyrus,4,-0.07589003562957974
notthefallintact,sub-317,Angular Gyrus,5,-0.06642625565040325
notthefallintact,sub-317,Angular Gyrus,6,-0.05712338832167985
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",0,0.37819814113161204
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",1,0.38543013144419574
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",2,0.39181253569542573
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",3,0.3973579985329808
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",4,0.40247231845593795
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",5,0.4069244563868345
notthefallintact,sub-317,"Supramarginal Gyrus, anterior division",6,0.4103628246020737
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",0,0.32107368024562705
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",1,0.3305469075700893
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",2,0.3392007800025487
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",3,0.34692814699945185
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",4,0.3544628783631969
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",5,0.3611240225233771
notthefallintact,sub-317,"Supramarginal Gyrus, posterior division",6,0.3666200802235345
notthefallintact,sub-317,Frontal Pole,0,0.3153617072153864
notthefallintact,sub-317,Frontal Pole,1,0.30694357956460744
